Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,EventCode,EventBaseCode,EventRootCode,GoldsteinScale,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,date,annee,mois,mois_label,semaine,event_label,sentiment
CAIRO,EGY,Inconnu,Inconnu,40,40,4,1.0,3,1.49253731343284,Benin,BN,9.5,2.25,https://en.apa.az/iii-sector/ngos-from-18-countries-establish-wuf13-ngo-coalition-462787,2025-03-13,2025,3,Mar 2025,11,Consultation,positif
EGYPT,EGY,BENIN,BEN,40,40,4,1.0,3,3.125,Benin,BN,9.5,2.25,https://kawowo.com/2026/01/05/egypt-vs-benin-the-pharaohs-quarter-final-bid-faces-squirrels-test/,2026-01-05,2026,1,Jan 2026,2,Consultation,positif
Inconnu,Inconnu,CAIRO,EGY,40,40,4,1.0,3,1.49253731343284,Benin,BN,9.5,2.25,https://en.apa.az/iii-sector/ngos-from-18-countries-establish-wuf13-ngo-coalition-462787,2025-03-13,2025,3,Mar 2025,11,Consultation,positif
BENIN,BEN,EGYPT,EGY,40,40,4,1.0,3,3.125,Benin,BN,9.5,2.25,https://kawowo.com/2026/01/05/egypt-vs-benin-the-pharaohs-quarter-final-bid-faces-squirrels-test/,2026-01-05,2026,1,Jan 2026,2,Consultation,positif
EGYPT,EGY,BENIN,BEN,190,190,19,-10.0,2,-4.86111111111111,Benin,BN,9.5,2.25,https://allafrica.com/stories/202501310057.html,2025-01-31,2025,1,Jan 2025,5,Violence de masse,négatif
EGYPT,EGY,LIVERPOOL,GBR,190,190,19,-10.0,2,0.0,Benin,BN,9.5,2.25,https://www.empireofthekop.com/2026/01/07/mo-salah-romaric-amoussou/,2026-01-07,2026,1,Jan 2026,2,Violence de masse,neutre
COTE D'IVOIRE,CIV,EGYPT,EGY,10,10,1,0.0,2,0.23866348448687,Benin,BN,9.5,2.25,https://www.empireofthekop.com/2026/01/11/mo-salah-john-obi-mikel-jay-jay-okocha/,2026-01-11,2026,1,Jan 2026,2,Déclaration publique,neutre
Inconnu,Inconnu,EGYPT,EGY,40,40,4,1.0,2,1.875,Benin,BN,9.5,2.25,https://www.opinionnigeria.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty-by-kester-kenn-klomegah/,2026-01-26,2026,1,Jan 2026,5,Consultation,positif
BURKINA FASO,BFA,EGYPT,EGY,57,57,5,8.0,2,3.31950207468879,Benin,BN,9.5,2.25,https://www.briefingwire.com/pr/africa-cotton-market-size-share-report-2026-2035,2026-02-10,2026,2,Feb 2026,7,Engagement diplomatique,positif
EGYPT,EGY,Inconnu,Inconnu,40,40,4,1.0,2,1.875,Benin,BN,9.5,2.25,https://www.opinionnigeria.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty-by-kester-kenn-klomegah/,2026-01-26,2026,1,Jan 2026,5,Consultation,positif
EGYPT,EGY,Inconnu,Inconnu,40,40,4,1.0,2,1.73564753004006,Benin,BN,9.5,2.25,https://thebftonline.com/2026/01/29/todays-geopolitics-influencing-africas-food-sovereignty/,2026-01-30,2026,1,Jan 2026,5,Consultation,positif
NASSER,EGY,NASSER,EGY,51,51,5,3.4,2,11.8067978533095,Benin,BN,9.5,2.25,https://akhbar-alkhaleej.com/news/article/1429167,2026-02-15,2026,2,Feb 2026,7,Engagement diplomatique,positif
Inconnu,Inconnu,EGYPT,EGY,40,40,4,1.0,2,1.73564753004006,Benin,BN,9.5,2.25,https://thebftonline.com/2026/01/29/todays-geopolitics-influencing-africas-food-sovereignty/,2026-01-30,2026,1,Jan 2026,5,Consultation,positif
EGYPT,EGY,Inconnu,Inconnu,40,40,4,1.0,2,1.77838577291382,Benin,BN,9.5,2.25,http://www.kenyastar.com/news/278840456/todays-geopolitics-influencing-africas-food-sovereignty,2026-01-31,2026,1,Jan 2026,5,Consultation,positif
Inconnu,Inconnu,EGYPT,EGY,40,40,4,1.0,2,1.77838577291382,Benin,BN,9.5,2.25,http://www.kenyastar.com/news/278840456/todays-geopolitics-influencing-africas-food-sovereignty,2026-01-31,2026,1,Jan 2026,5,Consultation,positif
BENIN,BEN,EGYPT,EGY,43,43,4,2.8,2,1.77838577291382,Benin,BN,9.5,2.25,http://www.kenyastar.com/news/278840456/todays-geopolitics-influencing-africas-food-sovereignty,2026-01-31,2026,1,Jan 2026,5,Consultation,positif
EGYPT,EGY,Inconnu,Inconnu,40,40,4,1.0,2,1.8646408839779,Benin,BN,9.5,2.25,https://peoplesdailyng.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty/,2026-02-17,2026,2,Feb 2026,8,Consultation,positif
Inconnu,Inconnu,EGYPT,EGY,40,40,4,1.0,2,1.8646408839779,Benin,BN,9.5,2.25,https://peoplesdailyng.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty/,2026-02-17,2026,2,Feb 2026,8,Consultation,positif
BENIN,BEN,EGYPT,EGY,43,43,4,2.8,2,1.73564753004006,Benin,BN,9.5,2.25,https://thebftonline.com/2026/01/29/todays-geopolitics-influencing-africas-food-sovereignty/,2026-01-30,2026,1,Jan 2026,5,Consultation,positif
