SQLDATE,Actor1Name,Actor2Name,EventCode,EventBaseCode,EventRootCode,AvgTone,NumArticles,ActionGeo_FullName,text_input
2025-12-08,COTONOU,AUTHORITIES,43,43,4,-5.84795321637427,5,Benin,COTONOU 43 43 4 AUTHORITIES Benin
2025-12-08,BENIN,NIGERIAN,43,43,4,-8.03571428571429,5,Benin,BENIN 43 43 4 NIGERIAN Benin
2025-12-08,COTONOU,MUTINEER,43,43,4,-0.25188916876574,8,Benin,COTONOU 43 43 4 MUTINEER Benin
2026-01-31,BENIN,EGYPT,43,43,4,1.77838577291382,2,Benin,BENIN 43 43 4 EGYPT Benin
2026-01-31,BENIN,EGYPT,43,43,4,1.77838577291382,8,Benin,BENIN 43 43 4 EGYPT Benin
2025-04-05,COTONOU,,43,43,4,1.48148148148148,10,Benin,COTONOU 43 43 4 Benin
2025-02-08,COTONOU,VILLAGE,43,43,4,4.24757281553398,10,Benin,COTONOU 43 43 4 VILLAGE Benin
2025-07-21,COTONOU,FRENCH,43,43,4,4.34782608695652,2,Benin,COTONOU 43 43 4 FRENCH Benin
2025-07-21,COTONOU,FRENCH,43,43,4,4.34782608695652,5,Benin,COTONOU 43 43 4 FRENCH Benin
2025-02-09,BENIN,,43,43,4,-4.1871921182266,2,Benin,BENIN 43 43 4 Benin
2025-02-09,BENIN,PRESIDENT,43,43,4,-0.30395136778115,10,Benin,BENIN 43 43 4 PRESIDENT Benin
2025-08-02,BENIN,CROWN PRINCE,43,43,4,19.4444444444444,6,Benin,BENIN 43 43 4 CROWN PRINCE Benin
2025-08-02,BENIN,CROWN PRINCE,43,43,4,19.4444444444444,4,Benin,BENIN 43 43 4 CROWN PRINCE Benin
2026-01-11,BENIN,,43,43,4,5.23076923076923,4,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-01-05,BENIN,AFRICA,43,43,4,5.45004128819158,2,Benin,BENIN 43 43 4 AFRICA Benin
2025-01-05,BENIN,SENEGAL,43,43,4,5.45004128819158,2,Benin,BENIN 43 43 4 SENEGAL Benin
2025-05-19,BENIN,FINLAND,43,43,4,0.75566750629723,2,"Abomey, Zou, Benin","BENIN 43 43 4 FINLAND Abomey, Zou, Benin"
2025-05-19,BENIN,PARIS,43,43,4,0.75566750629723,2,"Abomey, Zou, Benin","BENIN 43 43 4 PARIS Abomey, Zou, Benin"
2025-05-19,BENIN,FINLAND,43,43,4,0.75566750629723,3,"Abomey, Zou, Benin","BENIN 43 43 4 FINLAND Abomey, Zou, Benin"
2025-05-19,BENIN,PARIS,43,43,4,0.75566750629723,8,"Abomey, Zou, Benin","BENIN 43 43 4 PARIS Abomey, Zou, Benin"
2026-02-15,COTONOU,,43,43,4,-0.58823529411765,10,Benin,COTONOU 43 43 4 Benin
2026-02-15,BENINESE,,43,43,4,4.96760259179265,3,Benin,BENINESE 43 43 4 Benin
2025-10-14,BENIN,,43,43,4,-4.09836065573771,6,"Kalale, Borgou, Benin","BENIN 43 43 4 Kalale, Borgou, Benin"
2025-10-14,BENIN,MAYOR,43,43,4,2.65848670756646,2,"Djidja, Benin (general), Benin","BENIN 43 43 4 MAYOR Djidja, Benin (general), Benin"
2025-09-07,BENIN,,43,43,4,-5.2734375,4,Benin,BENIN 43 43 4 Benin
2025-08-15,BENIN,,43,43,4,0.36363636363636,10,Benin,BENIN 43 43 4 Benin
2025-07-27,BENIN,,43,43,4,2.05739036275041,10,Benin,BENIN 43 43 4 Benin
2025-07-27,BENIN,AFRICA,43,43,4,2.05739036275041,10,Benin,BENIN 43 43 4 AFRICA Benin
2026-04-22,BENIN,,43,43,4,-1.05542337236451,16,Benin,BENIN 43 43 4 Benin
2026-02-26,BENIN,BENIN,43,43,4,4.89296636085627,20,Benin,BENIN 43 43 4 BENIN Benin
2025-11-30,COTONOU,STUDENT,43,43,4,8.76712328767127,20,Benin,COTONOU 43 43 4 STUDENT Benin
2025-11-30,BENIN,PRINCE,43,43,4,7.54716981132075,8,Benin,BENIN 43 43 4 PRINCE Benin
2025-04-06,BENIN,ACTOR,43,43,4,5.24193548387097,10,Benin,BENIN 43 43 4 ACTOR Benin
2025-07-06,BENIN,HOSPITAL,43,43,4,-5.45286506469501,8,Benin,BENIN 43 43 4 HOSPITAL Benin
2025-11-15,BENIN,NIGERIA,43,43,4,2.32858990944373,1,Benin,BENIN 43 43 4 NIGERIA Benin
2025-11-15,BENIN,NIGERIA,43,43,4,2.32858990944373,4,Benin,BENIN 43 43 4 NIGERIA Benin
2026-01-26,BENIN,,43,43,4,1.05820105820106,2,Benin,BENIN 43 43 4 Benin
2026-01-26,BENIN,POPULATION,43,43,4,3.87931034482759,4,Benin,BENIN 43 43 4 POPULATION Benin
2026-01-26,BENIN,EGYPT,43,43,4,1.875,8,Benin,BENIN 43 43 4 EGYPT Benin
2026-01-26,BENIN,NIGERIA,43,43,4,2.02312138728324,2,Benin,BENIN 43 43 4 NIGERIA Benin
2026-02-04,BENIN,ATTORNEY,43,43,4,-0.508044030482639,8,Benin,BENIN 43 43 4 ATTORNEY Benin
2026-02-04,BENIN,BENIN CITY,43,43,4,-0.508044030482639,5,Benin,BENIN 43 43 4 BENIN CITY Benin
2025-11-28,BENIN,,43,43,4,6.875,8,Benin,BENIN 43 43 4 Benin
2025-01-12,BENIN,,43,43,4,1.82926829268293,10,Benin,BENIN 43 43 4 Benin
2025-01-12,BENIN,RELIGION,43,43,4,-1.52439024390244,8,"Ouidah, Atlantique, Benin","BENIN 43 43 4 RELIGION Ouidah, Atlantique, Benin"
2025-09-11,BENIN,GOVERNOR,43,43,4,3.66300366300366,4,Benin,BENIN 43 43 4 GOVERNOR Benin
2025-07-20,BENIN,GOVERNOR,43,43,4,-1.78173719376392,6,Benin,BENIN 43 43 4 GOVERNOR Benin
2025-07-20,BENIN,NIGERIA,43,43,4,-1.78173719376392,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-11-20,BENIN,,43,43,4,-3.22580645161291,8,"Abomey, Zou, Benin","BENIN 43 43 4 Abomey, Zou, Benin"
2025-11-21,BENIN,,43,43,4,2.63852242744064,20,Benin,BENIN 43 43 4 Benin
2025-11-29,COTONOU,GOVERNANCE,43,43,4,5.95238095238095,10,Benin,COTONOU 43 43 4 GOVERNANCE Benin
2026-02-20,BENIN,LAGOS,43,43,4,-10.3678929765887,10,Benin,BENIN 43 43 4 LAGOS Benin
2026-02-20,BENIN,EUROPEAN,43,43,4,3.52564102564103,4,"Abomey, Zou, Benin","BENIN 43 43 4 EUROPEAN Abomey, Zou, Benin"
2026-02-20,BENIN,FRANCE,43,43,4,-0.47581284694686,2,"Abomey, Zou, Benin","BENIN 43 43 4 FRANCE Abomey, Zou, Benin"
2026-03-02,BENIN,SECRETARIAT,43,43,4,-3.2171581769437,1,Benin,BENIN 43 43 4 SECRETARIAT Benin
2026-03-02,BENIN,AFRICA,43,43,4,-7.2992700729927,3,Benin,BENIN 43 43 4 AFRICA Benin
2026-03-02,BENIN,NIGERIA,43,43,4,-7.2992700729927,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-12-14,BENIN,,43,43,4,-2.06043956043956,2,Benin,BENIN 43 43 4 Benin
2025-12-14,BENIN,,43,43,4,-2.06043956043956,2,Benin,BENIN 43 43 4 Benin
2025-12-15,BENIN,,43,43,4,-4.05701754385965,10,Benin,BENIN 43 43 4 Benin
2026-01-06,COTONOU,,43,43,4,1.55902004454343,10,Benin,COTONOU 43 43 4 Benin
2025-02-16,BENIN,NIGERIA,43,43,4,-2.93884034948372,4,Benin,BENIN 43 43 4 NIGERIA Benin
2026-02-18,BENIN,RESIDENTS,43,43,4,-10.1593625498008,10,"Segbana, Alibori, Benin","BENIN 43 43 4 RESIDENTS Segbana, Alibori, Benin"
2026-02-18,BENIN,CITIZEN,43,43,4,-4.58452722063037,10,Benin,BENIN 43 43 4 CITIZEN Benin
2025-05-18,BENIN,UNITED KINGDOM,43,43,4,4.91803278688524,6,"Abomey, Zou, Benin","BENIN 43 43 4 UNITED KINGDOM Abomey, Zou, Benin"
2025-10-04,BENIN,,43,43,4,-3.24483775811209,6,Benin,BENIN 43 43 4 Benin
2025-10-04,BENIN,PRESIDENT,43,43,4,0.66533599467731,4,Benin,BENIN 43 43 4 PRESIDENT Benin
2025-10-04,BENIN,NIGERIA,43,43,4,-3.24483775811209,2,Benin,BENIN 43 43 4 NIGERIA Benin
2026-02-27,COTONOU,,43,43,4,4.63065049614113,10,Benin,COTONOU 43 43 4 Benin
2025-02-02,BENIN,,43,43,4,-3.78297660527626,10,Benin,BENIN 43 43 4 Benin
2025-02-02,BENIN,NIGERIA,43,43,4,-3.78297660527626,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-02-07,BENIN,,43,43,4,-5.99250936329588,6,Benin,BENIN 43 43 4 Benin
2025-07-03,COTONOU,TOURIST,43,43,4,6.59340659340659,10,Benin,COTONOU 43 43 4 TOURIST Benin
2025-03-23,BENIN,NIGERIAN,43,43,4,-4.85524728588661,4,"Akoko, Atakora, Benin","BENIN 43 43 4 NIGERIAN Akoko, Atakora, Benin"
2025-03-23,BENIN,NIGERIAN,43,43,4,-4.85524728588661,2,"Akoko, Atakora, Benin","BENIN 43 43 4 NIGERIAN Akoko, Atakora, Benin"
2025-08-27,BENIN,GOVERNOR,43,43,4,-3.07017543859649,10,Benin,BENIN 43 43 4 GOVERNOR Benin
2025-01-16,BENIN,,43,43,4,4.28571428571429,12,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-01-16,BENIN,FRANCE,43,43,4,4.28571428571429,4,"Ouidah, Atlantique, Benin","BENIN 43 43 4 FRANCE Ouidah, Atlantique, Benin"
2025-10-25,COTONOU,AFRICA,43,43,4,0.17793594306049,10,Benin,COTONOU 43 43 4 AFRICA Benin
2025-03-31,BENIN,,43,43,4,1.40845070422535,10,Benin,BENIN 43 43 4 Benin
2025-12-24,COTONOU,GOVERNMENT,43,43,4,4.54545454545454,20,Benin,COTONOU 43 43 4 GOVERNMENT Benin
2025-09-23,BENIN,COMMANDER,43,43,4,-1.42348754448399,10,Benin,BENIN 43 43 4 COMMANDER Benin
2025-08-26,BENIN,GOVERNMENT,43,43,4,5.62310030395136,10,Benin,BENIN 43 43 4 GOVERNMENT Benin
2025-02-24,COTONOU,,43,43,4,0.0,8,Benin,COTONOU 43 43 4 Benin
2025-10-31,BENIN,,43,43,4,-0.85470085470085,10,Benin,BENIN 43 43 4 Benin
2025-10-31,BENIN,HOSPITAL,43,43,4,-7.80730897009967,10,Benin,BENIN 43 43 4 HOSPITAL Benin
2025-10-31,BENIN,POLICE,43,43,4,-7.80730897009967,5,Benin,BENIN 43 43 4 POLICE Benin
2025-10-31,BENIN,DEPUTY,43,43,4,-7.80730897009967,5,Benin,BENIN 43 43 4 DEPUTY Benin
2025-05-27,BENIN,THE OPPOSITION,43,43,4,-4.34782608695652,10,Benin,BENIN 43 43 4 THE OPPOSITION Benin
2026-03-09,BENIN,HOSPITAL,43,43,4,-9.66183574879223,10,Benin,BENIN 43 43 4 HOSPITAL Benin
2025-02-23,BENIN,,43,43,4,3.41880341880342,10,Benin,BENIN 43 43 4 Benin
2025-03-12,BENIN,,43,43,4,1.76100628930817,10,Benin,BENIN 43 43 4 Benin
2025-03-12,BENIN,STUDENT,43,43,4,2.39520958083833,10,Benin,BENIN 43 43 4 STUDENT Benin
2026-02-13,BENIN,,43,43,4,3.88198757763975,10,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2026-02-13,BENIN,,43,43,4,-4.04738400789733,8,Benin,BENIN 43 43 4 Benin
2025-11-19,BENIN,,43,43,4,-1.21212121212121,10,"Akrake, Benin (general), Benin","BENIN 43 43 4 Akrake, Benin (general), Benin"
2025-07-09,BENIN,PUPIL,43,43,4,-5.12048192771085,1,Benin,BENIN 43 43 4 PUPIL Benin
2025-07-09,BENIN,NIGERIA,43,43,4,-5.12048192771085,1,Benin,BENIN 43 43 4 NIGERIA Benin
2025-07-09,BENIN,SCHOOL,43,43,4,-5.12048192771085,1,Benin,BENIN 43 43 4 SCHOOL Benin
2025-07-09,BENIN,NIGERIA,43,43,4,-5.12048192771085,1,Benin,BENIN 43 43 4 NIGERIA Benin
2025-01-18,BENIN,,43,43,4,4.35296178096053,12,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-01-18,BENIN,TRIBUNAL,43,43,4,2.78884462151395,2,Benin,BENIN 43 43 4 TRIBUNAL Benin
2025-01-18,BENIN,FRANCE,43,43,4,4.35296178096053,4,"Ouidah, Atlantique, Benin","BENIN 43 43 4 FRANCE Ouidah, Atlantique, Benin"
2025-01-18,BENIN,GUADELOUPE,43,43,4,-0.61255742725881,2,"Ouidah, Atlantique, Benin","BENIN 43 43 4 GUADELOUPE Ouidah, Atlantique, Benin"
2025-04-03,BENIN,,43,43,4,1.31233595800525,5,Benin,BENIN 43 43 4 Benin
2025-04-03,BENIN,PORT HARCOURT,43,43,4,8.44529750479847,1,Benin,BENIN 43 43 4 PORT HARCOURT Benin
2026-01-08,BENIN,,43,43,4,1.14011401140114,10,Benin,BENIN 43 43 4 Benin
2026-01-08,BENIN,COTONOU,43,43,4,0.5050505050505,4,Benin,BENIN 43 43 4 COTONOU Benin
2025-01-08,COTONOU,AMBASSADOR,43,43,4,4.11899313501144,6,Benin,COTONOU 43 43 4 AMBASSADOR Benin
2026-01-08,BENIN,BENIN,43,43,4,2.20440881763527,2,Benin,BENIN 43 43 4 BENIN Benin
2026-01-08,COTONOU,BENIN,43,43,4,1.88679245283019,2,Benin,COTONOU 43 43 4 BENIN Benin
2026-01-08,BENIN,NIGERIA,43,43,4,-1.82232346241458,2,Benin,BENIN 43 43 4 NIGERIA Benin
2026-01-08,BENIN,NIGERIA,43,43,4,-1.82232346241458,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-02-13,BENIN,,43,43,4,0.26041666666667,10,Benin,BENIN 43 43 4 Benin
2025-01-21,BENIN,,43,43,4,-1.61550888529887,10,Benin,BENIN 43 43 4 Benin
2025-09-19,COTONOU,LATTER DAY SAINTS,43,43,4,3.2198712051518,6,Benin,COTONOU 43 43 4 LATTER DAY SAINTS Benin
2025-09-19,BENIN,PROFESSOR,43,43,4,2.63929618768328,2,Benin,BENIN 43 43 4 PROFESSOR Benin
2025-01-07,BENIN,AFRICA,43,43,4,0.39408866995074,4,Benin,BENIN 43 43 4 AFRICA Benin
2025-08-08,BENIN,,43,43,4,-1.84659090909091,10,Benin,BENIN 43 43 4 Benin
2025-10-01,BENIN,,43,43,4,2.95566502463054,2,Benin,BENIN 43 43 4 Benin
2025-10-01,BENIN,NIGERIA,43,43,4,2.95566502463054,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-10-01,BENIN,NIGERIA,43,43,4,2.95566502463054,4,Benin,BENIN 43 43 4 NIGERIA Benin
2025-10-01,BENIN,TANZANIA,43,43,4,0.3405221339387,4,"Atlantique, Atlantique, Benin","BENIN 43 43 4 TANZANIA Atlantique, Atlantique, Benin"
2025-10-01,BENIN,TANZANIA,43,43,4,0.3405221339387,1,"Atlantique, Atlantique, Benin","BENIN 43 43 4 TANZANIA Atlantique, Atlantique, Benin"
2025-12-07,BENIN,ECOWAS,43,43,4,-5.71428571428571,5,Benin,BENIN 43 43 4 ECOWAS Benin
2025-07-25,BENIN,NIGERIA,43,43,4,-6.04229607250752,2,Benin,BENIN 43 43 4 NIGERIA Benin
2025-07-25,BENIN,GOVERNOR,43,43,4,-6.04229607250752,6,Benin,BENIN 43 43 4 GOVERNOR Benin
2025-09-13,BENIN,AFRICA,43,43,4,3.68098159509202,2,Benin,BENIN 43 43 4 AFRICA Benin
2025-09-13,BENIN,AFRICA,43,43,4,3.68098159509202,8,Benin,BENIN 43 43 4 AFRICA Benin
2025-03-02,BENIN,,43,43,4,-1.44404332129964,5,Benin,BENIN 43 43 4 Benin
2025-09-01,BENIN,,43,43,4,1.1439842209073,10,Benin,BENIN 43 43 4 Benin
2025-09-01,COTONOU,VILLAGE,43,43,4,-5.45454545454545,4,Benin,COTONOU 43 43 4 VILLAGE Benin
2025-12-15,BENIN,AFRICA,43,43,4,5.70547417116423,2,Benin,BENIN 43 43 4 AFRICA Benin
2025-04-12,BENIN,KANO,43,43,4,0.0,10,Benin,BENIN 43 43 4 KANO Benin
2025-03-27,BENIN,,43,43,4,5.32241555783009,4,Benin,BENIN 43 43 4 Benin
2025-03-27,BENIN,COMMUNITY,43,43,4,5.83657587548638,9,Benin,BENIN 43 43 4 COMMUNITY Benin
2025-03-27,BENIN,MUSLIM,43,43,4,5.83657587548638,9,Benin,BENIN 43 43 4 MUSLIM Benin
2026-03-20,BENIN,INDIGENOUS,43,43,4,1.56599552572707,1,Benin,BENIN 43 43 4 INDIGENOUS Benin
2026-03-20,BENIN,NIGERIAN,43,43,4,2.22222222222222,10,Benin,BENIN 43 43 4 NIGERIAN Benin
2025-03-16,BENIN,,43,43,4,6.05187319884726,10,Benin,BENIN 43 43 4 Benin
2025-11-03,BENIN,BURKINA FASO,43,43,4,-3.67751060820368,4,Benin,BENIN 43 43 4 BURKINA FASO Benin
2025-11-04,BENIN,GOVERNOR,43,43,4,-1.95729537366548,5,Benin,BENIN 43 43 4 GOVERNOR Benin
2025-11-03,BENIN,INDUSTRY,43,43,4,6.80203045685279,1,"Bopa, Benin (general), Benin","BENIN 43 43 4 INDUSTRY Bopa, Benin (general), Benin"
2025-11-03,BENIN,BURKINA FASO,43,43,4,-3.67751060820368,6,Benin,BENIN 43 43 4 BURKINA FASO Benin
2025-10-16,BENIN,DEPUTY,43,43,4,1.46520146520147,1,Benin,BENIN 43 43 4 DEPUTY Benin
2025-05-21,BENIN,QATAR,43,43,4,1.87891440501044,10,Benin,BENIN 43 43 4 QATAR Benin
2025-02-03,BENIN,STUDENT,43,43,4,4.84429065743944,10,Benin,BENIN 43 43 4 STUDENT Benin
2025-12-31,BENIN,,43,43,4,-1.09589041095891,10,Benin,BENIN 43 43 4 Benin
2026-01-13,BENIN,,43,43,4,-2.38252812706817,2,Benin,BENIN 43 43 4 Benin
2025-03-06,BENIN,,43,43,4,1.73913043478261,4,"Couffo, Kouffo, Benin","BENIN 43 43 4 Couffo, Kouffo, Benin"
2025-03-06,BENIN,POLICE,43,43,4,-1.15384615384615,10,Benin,BENIN 43 43 4 POLICE Benin
2025-07-07,BENIN,,43,43,4,-2.40174672489083,10,"Abomey, Zou, Benin","BENIN 43 43 4 Abomey, Zou, Benin"
2025-07-07,BENIN,SENEGAL,43,43,4,0.0,2,Benin,BENIN 43 43 4 SENEGAL Benin
2025-07-07,DAHOMEY,FRENCH,43,43,4,0.0,2,Benin,DAHOMEY 43 43 4 FRENCH Benin
2025-07-07,DAHOMEY,FRENCH,43,43,4,0.0,8,Benin,DAHOMEY 43 43 4 FRENCH Benin
2025-07-07,BENIN,SENEGAL,43,43,4,0.0,8,Benin,BENIN 43 43 4 SENEGAL Benin
2025-08-18,BENIN,,43,43,4,-7.28155339805826,2,"Malanville, Atakora, Benin","BENIN 43 43 4 Malanville, Atakora, Benin"
2025-08-18,BENIN,NIGER,43,43,4,-7.28155339805826,6,"Malanville, Atakora, Benin","BENIN 43 43 4 NIGER Malanville, Atakora, Benin"
2025-08-17,BENIN,,43,43,4,-7.7319587628866,2,"Malanville, Atakora, Benin","BENIN 43 43 4 Malanville, Atakora, Benin"
2025-08-17,BENIN,NIGER,43,43,4,-7.7319587628866,6,"Malanville, Atakora, Benin","BENIN 43 43 4 NIGER Malanville, Atakora, Benin"
2025-08-20,BENIN,,43,43,4,-2.09205020920502,1,"Malanville, Atakora, Benin","BENIN 43 43 4 Malanville, Atakora, Benin"
2025-08-20,BENIN,GOVERNMENT,43,43,4,-4.95495495495496,3,Benin,BENIN 43 43 4 GOVERNMENT Benin
2025-08-20,BENIN,NIGER,43,43,4,-3.94088669950739,5,"Malanville, Atakora, Benin","BENIN 43 43 4 NIGER Malanville, Atakora, Benin"
2025-07-23,BENIN,GOVERNOR,43,43,4,-2.07373271889401,10,Benin,BENIN 43 43 4 GOVERNOR Benin
2026-04-23,BENIN,,43,43,4,-1.31434830230011,8,Benin,BENIN 43 43 4 Benin
2025-03-05,BENIN,FRENCH,43,43,4,-0.68545316070069,2,Benin,BENIN 43 43 4 FRENCH Benin
2025-03-05,BENIN,FRENCH,43,43,4,-0.68545316070069,3,Benin,BENIN 43 43 4 FRENCH Benin
2025-04-28,COTONOU,,43,43,4,4.86486486486486,10,Benin,COTONOU 43 43 4 Benin
2025-12-03,BENIN,AFRICA,43,43,4,0.29411764705882,2,Benin,BENIN 43 43 4 AFRICA Benin
2025-12-03,BENIN,DELEGATE,43,43,4,5.33333333333333,10,Benin,BENIN 43 43 4 DELEGATE Benin
2026-03-18,BENIN,AFRICA,43,43,4,-0.6015037593985,10,Benin,BENIN 43 43 4 AFRICA Benin
2026-03-08,BENIN,CROATIAN,43,43,4,0.46296296296296,5,Benin,BENIN 43 43 4 CROATIAN Benin
2025-02-21,BENIN,,43,43,4,-0.398406374502,10,Benin,BENIN 43 43 4 Benin
2025-01-29,BENIN,,43,43,4,-0.9375,10,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-01-29,BENIN,AFRICANS,43,43,4,-0.9375,5,"Ouidah, Atlantique, Benin","BENIN 43 43 4 AFRICANS Ouidah, Atlantique, Benin"
2025-10-12,BENIN,BENIN,43,43,4,0.68192888455918,2,Benin,BENIN 43 43 4 BENIN Benin
2025-10-12,BENIN,PRESIDENT,43,43,4,0.68192888455918,8,Benin,BENIN 43 43 4 PRESIDENT Benin
2025-01-18,BENIN,,43,43,4,2.05761316872428,6,Benin,BENIN 43 43 4 Benin
2025-07-15,BENIN,AFRICA,43,43,4,-0.69686411149825,2,Benin,BENIN 43 43 4 AFRICA Benin
2025-07-15,BENIN,HOSPITAL,43,43,4,1.27952755905512,2,"Lokossa, Mono, Benin","BENIN 43 43 4 HOSPITAL Lokossa, Mono, Benin"
2025-07-15,BENIN,CHINA,43,43,4,1.09289617486339,3,"Couffo, Kouffo, Benin","BENIN 43 43 4 CHINA Couffo, Kouffo, Benin"
2025-07-14,BENIN,BENIN,43,43,4,1.08991825613079,2,"Lokossa, Mono, Benin","BENIN 43 43 4 BENIN Lokossa, Mono, Benin"
2025-07-14,BENIN,NURSE,43,43,4,1.08991825613079,4,"Lokossa, Mono, Benin","BENIN 43 43 4 NURSE Lokossa, Mono, Benin"
2025-07-15,BENIN,BENIN,43,43,4,1.08991825613079,2,"Lokossa, Mono, Benin","BENIN 43 43 4 BENIN Lokossa, Mono, Benin"
2025-07-15,BENIN,NURSE,43,43,4,1.08991825613079,4,"Lokossa, Mono, Benin","BENIN 43 43 4 NURSE Lokossa, Mono, Benin"
2025-07-14,BENIN,CHINA,43,43,4,1.08991825613079,1,"Lokossa, Mono, Benin","BENIN 43 43 4 CHINA Lokossa, Mono, Benin"
2025-07-15,BENIN,CHINA,43,43,4,1.08991825613079,1,"Lokossa, Mono, Benin","BENIN 43 43 4 CHINA Lokossa, Mono, Benin"
2025-07-15,BENIN,CHINA,43,43,4,1.27952755905512,1,"Couffo, Kouffo, Benin","BENIN 43 43 4 CHINA Couffo, Kouffo, Benin"
2025-07-15,BENIN,HOSPITAL,43,43,4,1.27952755905512,1,"Couffo, Kouffo, Benin","BENIN 43 43 4 HOSPITAL Couffo, Kouffo, Benin"
2025-07-15,BENIN,CHINA,43,43,4,1.09289617486339,3,"Lokossa, Mono, Benin","BENIN 43 43 4 CHINA Lokossa, Mono, Benin"
2025-07-15,BENIN,DOCTOR,43,43,4,1.09289617486339,3,"Lokossa, Mono, Benin","BENIN 43 43 4 DOCTOR Lokossa, Mono, Benin"
2025-07-15,BENIN,HOSPITAL,43,43,4,1.09289617486339,3,"Couffo, Kouffo, Benin","BENIN 43 43 4 HOSPITAL Couffo, Kouffo, Benin"
2025-07-14,BENIN,CHINESE,43,43,4,1.08991825613079,5,"Lokossa, Mono, Benin","BENIN 43 43 4 CHINESE Lokossa, Mono, Benin"
2025-07-15,BENIN,CHINESE,43,43,4,1.08991825613079,5,"Lokossa, Mono, Benin","BENIN 43 43 4 CHINESE Lokossa, Mono, Benin"
2025-07-15,BENIN,DOCTOR,43,43,4,1.27952755905512,2,"Lokossa, Mono, Benin","BENIN 43 43 4 DOCTOR Lokossa, Mono, Benin"
2025-07-15,BENIN,HOSPITAL,43,43,4,1.27952755905512,1,"Couffo, Kouffo, Benin","BENIN 43 43 4 HOSPITAL Couffo, Kouffo, Benin"
2025-12-09,BENIN,,43,43,4,0.58910162002946,1,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-12-09,COTONOU,,43,43,4,0.19607843137255,6,Benin,COTONOU 43 43 4 Benin
2025-12-09,COTONOU,CHRISTIAN,43,43,4,-2.21932114882506,10,Benin,COTONOU 43 43 4 CHRISTIAN Benin
2025-12-09,COTONOU,BENINESE,43,43,4,0.19607843137255,2,Benin,COTONOU 43 43 4 BENINESE Benin
2025-12-09,BENIN,HAITIAN,43,43,4,0.58910162002946,4,"Ouidah, Atlantique, Benin","BENIN 43 43 4 HAITIAN Ouidah, Atlantique, Benin"
2025-12-09,BENIN,NIGERIAN,43,43,4,-3.80952380952381,4,Benin,BENIN 43 43 4 NIGERIAN Benin
2025-12-09,BENIN,NIGERIAN,43,43,4,-3.80952380952381,6,Benin,BENIN 43 43 4 NIGERIAN Benin
2025-12-09,BENIN,ARMY,43,43,4,-2.30769230769231,10,Benin,BENIN 43 43 4 ARMY Benin
2025-12-09,BENIN,HAITI,43,43,4,0.58910162002946,2,"Ouidah, Atlantique, Benin","BENIN 43 43 4 HAITI Ouidah, Atlantique, Benin"
2025-02-08,BENIN,GOVERNMENT,43,43,4,9.67741935483866,10,Benin,BENIN 43 43 4 GOVERNMENT Benin
2025-01-14,BENIN,,43,43,4,4.20560747663551,6,"Ouidah, Atlantique, Benin","BENIN 43 43 4 Ouidah, Atlantique, Benin"
2025-01-14,BENIN,,43,43,4,0.0,10,Benin,BENIN 43 43 4 Benin
2025-01-14,BENIN,FRANCE,43,43,4,4.20560747663551,2,"Ouidah, Atlantique, Benin","BENIN 43 43 4 FRANCE Ouidah, Atlantique, Benin"
2025-09-08,BENIN,,43,43,4,-0.67758328627894,4,Benin,BENIN 43 43 4 Benin
2025-09-08,BENIN,GOVERNMENT,43,43,4,4.78512918358138,24,Benin,BENIN 43 43 4 GOVERNMENT Benin
2025-04-12,BENIN,PRINCE,43,43,4,0.6690684508492,10,Benin,BENIN 43 43 4 PRINCE Benin
2025-07-14,BENIN,,43,43,4,-2.15588723051409,10,"Abomey, Zou, Benin","BENIN 43 43 4 Abomey, Zou, Benin"
2025-07-13,DAHOMEY,FRENCH,43,43,4,-0.10162601626016,1,Benin,DAHOMEY 43 43 4 FRENCH Benin
2025-07-13,DAHOMEY,FRENCH,43,43,4,-0.10162601626016,7,Benin,DAHOMEY 43 43 4 FRENCH Benin
2025-11-02,BENIN,POLICE,43,43,4,-9.32835820895526,10,Benin,BENIN 43 43 4 POLICE Benin
2025-02-28,BENIN,,43,43,4,1.64787510841284,8,Benin,BENIN 43 43 4 Benin
2025-05-22,BENIN,PRESIDENT,43,43,4,2.54237288135594,20,Benin,BENIN 43 43 4 PRESIDENT Benin
2025-05-22,COTONOU,MILITARY,43,43,4,3.35195530726257,10,Benin,COTONOU 43 43 4 MILITARY Benin
2026-02-25,BENIN,,43,43,4,-8.2802547770701,3,Benin,BENIN 43 43 4 Benin
